BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,AVG_PURCHASE_VALUE,PAYMENT_RATIO,CLUSTER
1064.037564,0.9,55.52,0.0,55.52,0.0,0.4,0.0,0.3,0.0,0,4,4000.0,2427.690302,717.747014,0.0,10,0.2659429052736816,11.104000000000001,2.279441011340704,4
2792.534256,1.0,9661.37,9661.37,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,8500.0,6000.763458,682.274622,0.0,12,0.32849479543583104,743.1823076923077,2.148090163960388,4
606.246031,0.909091,3876.0,2380.0,1496.0,914.843621,0.833333,0.166667,0.75,0.083333,1,21,6500.0,1745.666361,171.044243,0.090909,12,0.09325427334256269,176.1818181818182,2.874726670712484,5
65.253182,0.363636,1027.41,1027.41,0.0,0.0,0.25,0.25,0.0,0.0,0,7,6000.0,1558.234063,165.821848,0.666667,12,0.010873718046992166,128.42625,23.51938451801455,3
73.532797,0.363636,1185.3,661.3,524.0,215.945221,0.333333,0.166667,0.25,0.083333,1,6,2500.0,1558.325533,58.665765,0.181818,12,0.029401358256697322,169.32857142857142,20.907916993910746,3
23.956905,0.636364,186.05,186.05,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,16500.0,410.798862,209.045742,1.0,12,0.0014518456457184412,23.25625,16.460328794776437,3
4098.215967,1.0,0.0,0.0,0.0,1665.296793,0.0,0.0,0.0,0.25,4,0,7500.0,922.08551,1313.849047,0.0,12,0.546355948140248,0.0,0.22494191997276633,2
1916.470203,1.0,380.0,0.0,380.0,0.0,0.5,0.0,0.416667,0.0,0,6,8500.0,577.247923,439.337182,0.0,12,0.22544056028702505,54.285714285714285,0.30104661970593344,0
21.639571,1.0,191.7,0.0,191.7,0.0,0.666667,0.0,0.666667,0.0,0,16,7000.0,3692.246322,100.894512,0.0,12,0.0030909257248964432,11.276470588235293,163.08817521321407,0
841.398158,1.0,860.2,264.35,595.85,0.0,0.75,0.166667,0.666667,0.0,0,16,15500.0,1198.790549,194.362209,0.0,12,0.05428025017740791,50.6,1.4230688156371778,5
3857.747562,1.0,777.92,391.45,386.47,274.019905,1.0,0.083333,1.0,0.083333,1,39,6500.0,5845.78102,1151.418293,0.0,12,0.593408331333641,19.448,1.5149425885144234,1
1920.231187,1.0,167.08,167.08,0.0,132.902662,0.166667,0.166667,0.0,0.166667,2,2,2300.0,625.532634,472.309554,0.0,12,0.8345202898739679,55.693333333333335,0.3255894648351864,4
304.664917,1.0,2601.67,2508.57,93.1,0.0,0.666667,0.583333,0.083333,0.0,0,18,4000.0,2875.007088,150.184354,0.166667,12,0.07614719245188703,136.93,9.405747693314767,5
1.753241,0.571429,0.0,0.0,0.0,390.92983,0.0,0.0,0.0,0.142857,2,0,3000.0,704.789521,46.396619,1.0,7,0.0005842189270243252,0.0,255.98540810630092,3
1.599053,0.272727,188.0,188.0,0.0,149.167024,0.083333,0.083333,0.0,0.083333,1,1,3000.0,356.465959,19.329034,0.0,12,0.0005328400533155615,94.0,137.15224699150036,3
7422.444145,1.0,148.29,148.29,0.0,9313.095186,0.083333,0.083333,0.0,0.416667,17,2,9000.0,2299.218749,2988.430055,0.0,12,0.824624391178758,49.43,0.30972399119465593,2
198.31397,0.909091,487.61,487.61,0.0,0.0,0.166667,0.166667,0.0,0.0,0,8,3000.0,90.1719,198.000106,0.0,12,0.06608262912362546,54.17888888888889,0.4524113387536257,4
2712.176691,1.0,0.0,0.0,0.0,1835.81077,0.0,0.0,0.0,0.416667,12,0,3000.0,659.76111,1053.773309,0.0,12,0.9037576444518495,0.0,0.24316923854923386,2
14.434808,1.0,237.48,0.0,237.48,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,216.922698,169.95303,1.0,12,0.005771614554178329,18.267692307692307,14.054123510963013,0
1376.24407,1.0,0.0,0.0,0.0,501.208665,0.0,0.0,0.0,0.25,4,0,1500.0,685.228947,339.660618,0.0,12,0.9168847901399068,0.0,0.4975363204867529,2
164.684836,1.0,622.9,622.9,0.0,464.882608,0.545455,0.545455,0.0,0.090909,1,7,3000.0,825.929531,171.750543,0.1,11,0.05487665311562812,77.8625,4.984943407856589,4
2837.112414,1.0,0.0,0.0,0.0,99.965503,0.0,0.0,0.0,0.083333,1,0,8000.0,660.781751,803.189729,0.0,12,0.3545947274090739,0.0,0.23282437571551384,2
931.047119,1.0,494.0,444.0,50.0,0.0,0.333333,0.25,0.083333,0.0,0,7,4000.0,415.139393,354.783499,0.0,12,0.23270360384903774,61.75,0.4454060149291658,4
438.753147,1.0,1252.1,1057.1,195.0,0.0,1.0,1.0,0.416667,0.0,0,21,6500.0,867.534492,172.363941,0.0,12,0.06749010106137518,56.91363636363636,1.9727760856706273,5
364.398745,1.0,1087.66,561.06,526.6,0.0,0.916667,0.583333,0.833333,0.0,0,22,3000.0,763.738703,189.953723,0.0,12,0.12142577307564147,47.289565217391306,2.0901514125342713,5
2135.365916,1.0,0.0,0.0,0.0,1884.671403,0.0,0.0,0.0,0.166667,3,0,3000.0,565.655851,659.678948,0.0,12,0.7115514548483839,0.0,0.2647747966598808,2
27.164388,1.0,554.35,464.63,89.72,0.0,1.0,1.0,0.166667,0.0,0,16,3000.0,446.722613,145.306865,0.272727,12,0.009051778740419859,32.608823529411765,15.86125759238937,5
468.693449,1.0,4930.68,4012.0,918.68,0.0,1.0,0.416667,1.0,0.0,0,40,12000.0,4552.742211,217.937998,0.833333,12,0.03905453287226064,120.26048780487805,9.693007685529802,5
1080.956258,1.0,386.78,386.78,0.0,2208.470306,0.333333,0.333333,0.0,0.333333,7,7,2600.0,3078.374295,402.102876,0.090909,12,0.4155925636293733,48.3475,2.84519292923208,1
2849.47477,1.0,574.92,0.0,574.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,3909.150905,5092.7993,0.0,12,1.1393341743302678,44.22461538461538,1.371403439925904,0
584.287125,0.818182,0.0,0.0,0.0,918.151142,0.0,0.0,0.0,0.083333,2,0,1000.0,1029.191073,277.371035,0.125,12,0.5837034215784215,0.0,1.7584379171163214,2
3304.829014,1.0,2577.7,2577.7,0.0,0.0,0.583333,0.583333,0.0,0.0,0,23,5000.0,1411.392046,770.484199,0.0,12,0.6608336360727854,107.40416666666665,0.4269404255401093,4
39.665224,1.0,265.92,0.0,265.92,0.0,0.916667,0.0,0.916667,0.0,0,11,2000.0,295.676965,136.234257,0.363636,12,0.019822700649675163,22.16,7.27100298279434,0
83.279708,0.545455,899.73,899.73,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,8000.0,1846.833247,136.934288,1.0,12,0.01040866241719785,149.955,21.913142449425667,3
227.636073,1.0,3050.64,1070.12,1980.52,0.0,1.0,0.666667,0.916667,0.0,0,46,8000.0,2597.767395,168.621828,0.363636,12,0.028450952755905513,64.90723404255318,11.362018954025682,5
928.666372,1.0,0.0,0.0,0.0,1148.992175,0.0,0.0,0.0,0.5,6,0,1000.0,1374.841601,392.678144,0.0,12,0.9277386333666334,0.0,1.47885482621286,2
57.764354,0.545455,454.2,0.0,454.2,0.0,0.5,0.0,0.416667,0.0,0,15,10500.0,712.993271,164.374194,0.25,12,0.005500843157794495,28.3875,12.13309127843046,0
116.626679,1.0,533.99,178.8,355.19,0.0,0.916667,0.5,0.666667,0.0,0,32,4000.0,606.890738,169.514793,0.0,12,0.029149382404398898,16.181515151515153,5.159465039389577,5
8787.333948,1.0,0.0,0.0,0.0,7446.549595,0.0,0.0,0.0,0.166667,2,0,12000.0,1919.111579,3017.638941,0.0,12,0.7322168109324223,0.0,0.21837035214583997,2
4007.32326,1.0,3333.95,1317.01,2016.94,513.286838,1.0,0.5,1.0,0.083333,2,91,6000.0,6967.667428,2158.446633,0.0,12,0.667775914014331,36.238586956521736,1.7382997767500417,1
972.665818,1.0,10549.19,9180.41,1368.78,0.0,1.0,1.0,1.0,0.0,0,248,9000.0,10114.18854,209.881639,1.0,12,0.10806197289190089,42.36622489959839,10.38774120752794,5
697.525591,1.0,462.38,45.65,416.73,345.3272,0.5,0.083333,0.5,0.083333,1,12,1000.0,134.938594,376.703445,0.0,12,0.6968287622377622,35.567692307692305,0.19317630697942462,4
4279.153917,1.0,1006.17,1006.17,0.0,0.0,0.3,0.3,0.0,0.0,0,9,7500.0,836.921157,920.73478,0.0,10,0.570477791894414,100.61699999999999,0.19553529457805247,4
920.922411,1.0,1227.93,459.55,768.38,0.0,0.916667,0.166667,0.916667,0.0,0,15,8500.0,2219.82375,224.328091,0.0,12,0.10833106822726739,76.745625,2.4078205752609696,5
3308.148118,1.0,3767.75,160.0,3607.75,2567.221138,0.916667,0.083333,0.833333,0.083333,4,84,3000.0,3396.558042,4540.641433,0.0,12,1.102348589803399,44.326470588235296,1.0264146302562092,1
19.945714,0.272727,170.0,170.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,6500.0,734.613034,166.057617,1.0,12,0.0030680993693277957,85.0,35.07223644894607,3
868.98325,0.818182,1104.65,1104.65,0.0,1180.074937,0.416667,0.416667,0.0,0.166667,2,8,1800.0,1962.562543,579.554418,0.0,12,0.4825004164353137,122.7388888888889,2.2558624467769928,4
0.001214,0.181818,0.0,0.0,0.0,39.610415,0.0,0.0,0.0,0.083333,1,0,7500.0,231.081616,0.117036,0.0,12,1.6184508732169044e-07,0.0,230.8014230723901,3
311.357,0.818182,2283.07,2283.07,0.0,0.0,0.666667,0.666667,0.0,0.0,0,18,9000.0,2395.548466,178.054329,1.0,12,0.03459137873569604,120.16157894736843,7.66926454665655,5
21.986298,0.454545,568.78,208.78,360.0,0.0,0.416667,0.083333,0.333333,0.0,0,10,3800.0,1448.573986,83.666499,0.0,12,0.005784345698500395,51.70727272727272,63.01902054867644,3
1245.890862,1.0,5380.3,3976.99,1403.31,0.0,0.833333,0.5,0.75,0.0,0,32,4500.0,6133.623121,442.215058,0.1,12,0.2768031241946234,163.03939393939393,4.919133909732671,5
867.444685,1.0,8751.49,6206.99,2544.5,0.0,1.0,1.0,0.666667,0.0,0,63,4000.0,8622.953253,209.975643,1.0,12,0.2168069695076231,136.74203125,9.929191118257577,5
8625.355309,1.0,1945.95,0.0,1945.95,8004.403258,0.833333,0.0,0.833333,0.5,15,50,12000.0,3732.923009,3577.000998,0.0,12,0.7187197157736855,38.15588235294118,0.4327346689633092,1
31.973194,0.545455,94.53,94.53,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,2100.0,114.614967,140.169606,0.0,12,0.015218083769633508,31.51,3.4760043870787887,3
112.973151,1.0,0.0,0.0,0.0,152.483846,0.0,0.0,0.0,0.083333,1,0,6000.0,552.938783,207.920808,0.0,12,0.018825720879853357,0.0,4.851482811070126,2
1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12,0.17826461578456204,174.78769230769228,2.5370230583506626,5
1738.553751,1.0,0.0,0.0,0.0,90.195376,0.0,0.0,0.0,0.166667,3,0,1800.0,440.33622,581.499966,0.0,12,0.965326902276513,0.0,0.25313171251355027,2
449.556041,0.454545,143.0,143.0,0.0,1135.028534,0.083333,0.083333,0.0,0.25,4,2,5000.0,4723.998143,351.230553,0.0,12,0.08989322955408918,47.666666666666664,10.484818120549846,2
1227.548135,1.0,322.0,0.0,322.0,0.0,0.583333,0.0,0.583333,0.0,0,13,1000.0,133.36143,9285.151136,0.0,12,1.2263218131868132,23.0,0.10855205929721265,4
48.213487,1.0,403.1,403.1,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,7000.0,341.196389,158.741704,0.666667,12,0.006886657191829739,44.78888888888889,6.9329854436041085,5
58.949864,1.0,2074.57,998.17,1076.4,0.0,0.916667,0.583333,0.5,0.0,0,25,6000.0,1694.490864,138.951551,0.333333,12,0.00982334010998167,79.79115384615385,28.265132744921658,5
1367.479599,0.818182,12375.0,0.0,12375.0,0.0,0.75,0.0,0.75,0.0,0,9,16500.0,15246.11594,295.779348,1.0,12,0.08287252887703775,1237.5,11.140915766037663,5
2920.392514,1.0,2673.73,1221.6,1452.13,5573.509394,1.0,0.333333,1.0,0.5,13,59,15000.0,3319.325665,649.154698,0.0,12,0.19467985560962603,44.56216666666667,1.1362135177293056,1
6462.461789,1.0,479.98,479.98,0.0,6700.497558,0.083333,0.083333,0.0,0.25,7,1,10500.0,2373.476104,1834.125873,0.0,12,0.6154139404818588,239.99,0.3672143785299943,1
1887.119184,1.0,2450.73,1450.73,1000.0,0.0,0.583333,0.166667,0.416667,0.0,0,13,4200.0,1534.31902,612.83515,0.0,12,0.4492071373482504,175.05214285714285,0.8126176742452927,4
67.32184,1.0,685.15,567.65,117.5,0.0,1.0,1.0,0.416667,0.0,0,20,9000.0,526.120039,169.900038,0.3,12,0.007479373402955227,32.62619047619047,7.700612849419747,5
912.857498,1.0,831.03,93.0,738.03,0.0,0.571429,0.285714,0.714286,0.0,0,8,5500.0,95.682798,195.497298,0.0,7,0.16594391892383203,92.33666666666666,0.10470209875106809,0
961.391452,1.0,3783.25,2991.45,791.8,0.0,1.0,0.916667,0.75,0.0,0,38,11000.0,1906.997697,226.703216,0.0,12,0.08739127824743205,97.00641025641026,1.9815197787105865,5
1455.84622,1.0,592.82,450.49,142.33,433.604875,0.75,0.333333,0.5,0.333333,5,15,1500.0,1226.999404,546.45889,0.0,12,0.9699175349766821,37.05125,0.8422298710429437,1
44.687434,0.454545,679.0,620.0,59.0,0.0,0.333333,0.083333,0.166667,0.0,0,5,3750.0,717.927436,80.817599,0.3,12,0.011913472140762464,113.16666666666667,15.713892708441447,3
7103.925375,1.0,220.74,0.0,220.74,5315.271763,0.25,0.0,0.166667,0.416667,15,3,10500.0,2070.710343,2923.119896,0.0,12,0.6764998928673459,55.185,0.29144716287748484,1
2337.713483,1.0,773.7,773.7,0.0,0.0,0.833333,0.833333,0.0,0.0,0,20,9500.0,1004.760912,578.179464,0.0,12,0.24604920355752027,36.84285714285714,0.4296212081144443,5
619.375758,1.0,6133.45,5932.61,200.84,0.0,1.0,1.0,0.5,0.0,0,129,7000.0,5505.517545,182.916276,0.833333,12,0.08846961262676761,47.18038461538461,8.874488524098647,5
1168.007346,1.0,539.0,39.0,500.0,0.0,0.545455,0.090909,0.454545,0.0,0,6,8500.0,946.105536,255.864629,0.0,11,0.13739646465121752,77.0,0.8093238586030237,0
556.359504,1.0,1111.12,0.0,1111.12,0.0,0.833333,0.0,0.833333,0.0,0,10,2500.0,1248.404553,171.42994,0.0,12,0.22245481967213115,101.01090909090908,2.239855145629669,0
8151.985277,1.0,25615.07,25122.77,492.3,0.0,1.0,1.0,0.583333,0.0,0,56,17000.0,17575.20083,2465.465414,0.166667,12,0.47950033980354095,449.38719298245616,2.1556767531005567,5
1.198223,0.909091,317.02,149.97,167.05,0.0,0.916667,0.75,0.666667,0.0,0,30,6000.0,304.637365,28.51825,0.0,12,0.0001996705549075154,10.226451612903226,138.5834671914542,5
2492.985289,1.0,74.5,0.0,74.5,751.596843,0.083333,0.0,0.083333,0.333333,7,1,2500.0,1577.510657,997.74591,0.0,12,0.9967953974410236,37.25,0.6325260473499128,2
11431.78621,1.0,0.0,0.0,0.0,8641.998958,0.0,0.0,0.0,0.916667,15,0,14500.0,3967.893848,4392.097756,0.0,12,0.7883446803668712,0.0,0.34706271726916166,2
4116.869029,1.0,0.0,0.0,0.0,5884.641102,0.0,0.0,0.0,0.166667,2,0,10500.0,7310.396611,1401.251858,0.1,12,0.3920454270069518,0.0,1.7752863336635274,2
1117.368286,1.0,972.38,0.0,972.38,0.0,1.0,0.0,1.0,0.0,0,21,1900.0,667.050505,538.835764,0.0,12,0.5877792140978432,44.199090909090906,0.596449768247452,0
5705.19862,0.909091,942.68,942.68,0.0,2432.714654,0.181818,0.181818,0.0,0.090909,2,2,9000.0,10909.20512,2007.753774,0.0,11,0.6338405310521054,314.22666666666663,1.9118165781618026,4
916.63778,1.0,4627.8,2742.39,1885.41,0.0,1.0,1.0,1.0,0.0,0,89,16500.0,6083.511913,289.474616,0.083333,12,0.05555043815526332,51.42,6.629535145120115,5
63.685705,1.0,690.84,0.0,690.84,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,676.624615,171.700116,1.0,12,0.025464096361455416,27.6336,10.460187687526942,0
965.605202,1.0,215.0,215.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1000.0,398.080493,718.175953,0.0,12,0.9646405614385614,53.75,0.4118335926356829,4
173.658581,1.0,1210.0,0.0,1210.0,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,977.652258,113.492537,0.833333,8,0.17348509590409592,134.44444444444446,5.597504871518451,0
4.382924,0.272727,130.24,0.0,152.24,0.0,0.083333,0.0,0.083333,0.0,0,0,14000.0,28988.97388,1092.184812,0.5,12,0.00031304363974001855,130.24,5385.358195657231,3
1708.478796,1.0,1406.14,993.0,413.14,0.0,1.0,0.416667,0.916667,0.0,0,27,6500.0,449.234708,571.97134,0.0,12,0.2628024605445316,50.21928571428572,0.262790453471059,5
222.321892,0.909091,2417.54,1709.14,708.4,0.0,0.75,0.333333,0.5,0.0,0,17,8500.0,2222.490788,162.999636,1.0,12,0.02615243994824138,134.30777777777777,9.95196112703541,5
465.033038,1.0,247.36,247.36,0.0,5291.769326,0.25,0.25,0.0,0.166667,9,2,8500.0,506.365178,188.551517,0.25,12,0.05470333349017762,82.45333333333333,1.0865435209767254,4
6138.163709,1.0,0.0,0.0,0.0,7193.574138,0.0,0.0,0.0,0.916667,22,0,11500.0,1337.056317,1654.077219,0.0,12,0.5337069566994175,0.0,0.21779127913462845,2
668.102701,1.0,4943.92,2300.09,2643.83,0.0,1.0,0.916667,1.0,0.0,0,52,7000.0,4869.034025,199.727571,1.0,12,0.09542961019854307,93.28150943396227,7.276960648526809,5
4146.527042,1.0,178.0,178.0,0.0,764.579554,0.083333,0.083333,0.0,0.333333,4,1,8500.0,911.108606,1571.782709,0.0,12,0.487769326196918,89.0,0.2196751453995704,2
1687.08958,1.0,5094.17,4568.17,526.0,0.0,1.0,1.0,0.416667,0.0,0,70,8000.0,3606.985963,460.572295,0.0,12,0.2108598400199975,71.74887323943662,2.1367266321257667,5
1995.089853,1.0,8335.69,7400.85,934.84,0.0,1.0,0.818182,0.272727,0.0,0,69,7000.0,3348.095046,1298.363292,0.0,11,0.2849721258391658,119.08128571428573,1.6773268202170457,5
1818.447016,0.909091,413.0,333.0,80.0,1819.479671,0.454545,0.181818,0.272727,0.181818,8,7,2000.0,757.096312,1588.275968,0.0,11,0.9087691234382809,51.625,0.4161134154180833,1
33.225168,0.909091,655.15,595.42,59.73,109.490343,1.0,1.0,0.166667,0.083333,1,16,500.0,736.122329,99.005409,0.222222,12,0.06631770059880239,38.53823529411765,21.50821667259603,5
1060.736973,0.636364,0.0,0.0,0.0,2495.298926,0.0,0.0,0.0,0.166667,7,0,3000.0,3812.753505,414.430882,0.166667,12,0.35346117060979676,0.0,3.5910527766842684,2
129.613905,0.636364,1083.04,1083.04,0.0,0.0,0.333333,0.333333,0.0,0.0,0,10,5500.0,1958.462851,87.443335,1.0,12,0.023561880567169603,98.45818181818181,14.994290623192073,3
262.106758,1.0,2625.84,2625.84,0.0,0.0,1.0,1.0,0.0,0.0,0,38,4500.0,2489.949174,167.452035,1.0,12,0.05823300555432127,67.32923076923078,9.463645833072823,5
27.694103,0.444444,474.96,0.0,474.96,0.0,0.333333,0.0,0.222222,0.0,0,7,7500.0,611.396021,81.113509,1.0,9,0.003692054792694307,59.37,21.307375281952535,3
294.381106,1.0,828.0,0.0,828.0,0.0,0.6,0.0,0.5,0.0,0,6,1000.0,542.108571,203.364386,0.125,10,0.29408701898101897,118.28571428571429,1.8352851959326064,0
1895.786893,1.0,2131.31,510.65,1620.66,0.0,1.0,0.666667,0.916667,0.0,0,29,5500.0,1095.198415,563.713408,0.0,12,0.3446258667514997,71.04366666666667,0.5773966590773991,5
2550.528085,1.0,0.0,0.0,0.0,3155.857852,0.0,0.0,0.0,0.8,17,0,3000.0,674.847656,616.794193,0.0,10,0.8498927307564145,0.0,0.2644876456454917,2
2475.660894,0.909091,440.0,440.0,0.0,0.0,0.272727,0.272727,0.0,0.0,0,3,10500.0,511.059528,492.803429,0.0,11,0.23575477516427007,110.0,0.20635022309194662,4
1499.19943,1.0,3245.23,2870.33,374.9,0.0,1.0,1.0,0.833333,0.0,0,51,8000.0,2961.631164,373.675969,0.0,12,0.18737650668666414,62.40826923076923,1.9741583050728129,5
3181.996689,0.909091,2046.06,1605.62,440.44,565.897178,1.0,0.583333,0.916667,0.083333,2,27,10400.0,9801.637331,1254.849545,0.0,12,0.3059318035765792,73.07357142857143,3.0793740266438587,5
39.761286,0.454545,2858.26,1027.72,1830.54,0.0,1.0,0.75,1.0,0.0,0,40,7500.0,3327.955123,71.20589,0.3,12,0.005300798026929742,69.71365853658537,81.64499822208751,5
22.794308,0.636364,12.0,12.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1600.0,119.909635,85.190203,0.0,12,0.01423754403497814,6.0,5.039425185216565,3
2118.52034,1.0,0.0,0.0,0.0,4675.289021,0.0,0.0,0.0,0.5,8,0,4000.0,1420.257435,503.523911,0.0,12,0.529497710572357,0.0,0.6700843621061924,2
2629.928623,1.0,2830.88,2019.76,811.12,95.275458,0.916667,0.916667,0.416667,0.083333,1,62,4500.0,4889.053647,1141.960634,0.0,12,0.5842987387247278,44.934603174603176,1.8582996149188955,5
1057.585071,1.0,1008.3,1008.3,0.0,0.0,0.916667,0.916667,0.0,0.0,0,15,1200.0,1083.253347,416.746641,0.0,12,0.8805870699417152,63.01875,1.0233030643221683,4
180.315352,1.0,1642.26,446.32,1195.94,47.031268,1.0,0.25,0.833333,0.083333,1,24,7000.0,1609.27261,177.262274,0.916667,12,0.02575565662048279,65.6904,8.875545243405535,5
2402.800575,1.0,0.0,0.0,0.0,481.288304,0.0,0.0,0.0,0.083333,1,0,7000.0,3590.813278,544.904786,0.0,12,0.3432081952578203,0.0,1.4938066474170804,2
3241.29164,1.0,1119.56,0.0,1119.56,4755.162871,1.0,0.0,0.916667,0.833333,14,13,12500.0,1441.367488,782.318388,0.0,12,0.25928258859291253,79.96857142857142,0.44455207860326845,1
5868.206909,1.0,911.56,683.0,228.56,5761.320083,0.833333,0.666667,0.75,0.833333,45,45,9000.0,1068.212206,1894.826566,0.0,12,0.6519505509387846,19.816521739130433,0.18200281955675723,1
937.434519,1.0,1124.88,1085.63,39.25,0.0,0.416667,0.333333,0.083333,0.0,0,9,2500.0,993.196174,252.572491,0.0,12,0.3748238780487805,112.48800000000001,1.0583542632877083,4
4804.072481,1.0,0.0,0.0,0.0,1116.128466,0.0,0.0,0.0,0.583333,11,0,5000.0,1589.654582,1456.920041,0.0,12,0.9606223717256549,0.0,0.33082842939117774,2
1177.125233,1.0,8190.9,6949.66,1241.24,0.0,1.0,0.916667,0.5,0.0,0,56,5000.0,7007.797351,354.703333,0.416667,12,0.23537797100579883,143.7,5.948261827102383,5
4393.185874,1.0,0.0,0.0,0.0,10725.50074,0.0,0.0,0.0,0.5,21,0,8000.0,5943.975673,1631.426308,0.090909,12,0.5490795993000874,0.0,1.3526909974769084,2
1695.84301,1.0,317.4,64.9,252.5,215.132661,0.25,0.083333,0.25,0.333333,4,5,1800.0,708.699641,1118.084153,0.0,12,0.9416118878400889,52.9,0.4176577543257817,1
1830.571451,1.0,737.67,737.67,0.0,1781.484344,0.25,0.25,0.0,0.416667,13,5,2000.0,2338.783266,838.165733,0.0,12,0.9148283113443278,122.945,1.2769271243680245,1
167.505508,0.818182,1219.0,843.0,376.0,0.0,0.75,0.75,0.416667,0.0,0,21,4500.0,1989.674433,161.279514,0.666667,12,0.03721517618307043,55.40909090909091,11.80777089494309,5
1075.401912,1.0,150.0,150.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,224.135558,443.646049,0.0,12,0.8954220749375521,75.0,0.2082266442499593,4
392.992722,1.0,508.32,0.0,508.32,0.0,1.0,0.0,1.0,0.0,0,36,1500.0,168.998137,199.547052,0.0,12,0.26182060093271153,13.738378378378378,0.4289372050887783,0
136.743106,1.0,1466.05,1344.79,121.26,0.0,1.0,1.0,0.5,0.0,0,21,6000.0,1519.011448,191.955443,1.0,12,0.022786719880019998,66.63863636363637,11.027858250851406,5
2619.752921,1.0,3563.07,2675.63,887.44,0.0,0.916667,0.666667,0.666667,0.0,0,69,4500.0,1227.952887,688.645056,0.0,12,0.5820379740057764,50.901,0.46854965882531585,5
432.385707,1.0,2171.86,1048.28,1123.58,138.67751,0.833333,0.416667,0.416667,0.083333,1,20,1200.0,1980.281176,195.203093,0.0,12,0.36002140466278104,103.42190476190477,4.569327377471634,5
4.392146,0.181818,47.96,0.0,47.96,0.0,0.166667,0.0,0.166667,0.0,0,4,3000.0,250.20211,87.580114,0.0,12,0.0014635608130623126,9.592,46.40121205916902,3
109.681353,1.0,2118.66,0.0,2118.66,0.0,0.916667,0.0,0.916667,0.0,0,17,3000.0,2272.075479,153.071572,1.0,12,0.03654826824391869,117.70333333333332,20.528078284333947,0
632.679411,1.0,1363.79,800.0,563.79,0.0,0.75,0.083333,0.666667,0.0,0,16,6000.0,2432.980638,219.177144,0.0,12,0.10542899700049992,80.22294117647058,3.8394503526010886,5
3145.204423,1.0,3613.83,2752.76,861.07,0.0,1.0,0.416667,0.5,0.0,0,19,5700.0,1241.075833,1015.020218,0.0,12,0.551693461322575,180.6915,0.39446763977802723,5
5925.82931,1.0,0.0,0.0,0.0,468.344852,0.0,0.0,0.0,0.166667,2,0,6500.0,1402.586222,2083.396706,0.0,12,0.9115258129518535,0.0,0.23665034854867448,2
5227.616927,1.0,0.0,0.0,0.0,3819.594336,0.0,0.0,0.0,1.0,27,0,5200.0,4995.602345,5363.753233,0.0,12,1.0051176556431456,0.0,0.9554347573644689,2
3019.914063,1.0,0.0,0.0,0.0,397.601082,0.0,0.0,0.0,0.181818,2,0,3300.0,626.302973,954.804381,0.0,11,0.9148482468948804,0.0,0.20732234017211099,2
26.485924,1.0,256.44,0.0,256.44,0.0,0.666667,0.0,0.666667,0.0,0,12,1500.0,235.328971,162.324595,0.166667,12,0.017645518987341773,19.726153846153846,8.561799523275987,0
950.717606,0.909091,0.0,0.0,0.0,1304.763283,0.0,0.0,0.0,0.166667,3,0,1500.0,1441.710359,263.781591,0.0,12,0.6333894776815456,0.0,1.5148509914189818,2
75.012641,0.545455,480.02,480.02,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1950.0,485.738057,86.502541,0.0,12,0.038448303946694004,240.01,6.3902273438966555,3
3156.418686,1.0,3471.99,2447.99,1024.0,1037.733925,1.0,0.833333,1.0,0.166667,2,57,4000.0,2482.014766,813.370825,0.0,12,0.7889074446388403,59.861896551724136,0.7860898451653744,1
1229.938869,1.0,699.96,412.47,287.49,0.0,0.333333,0.166667,0.166667,0.0,0,9,2250.0,1333.446631,240.345071,0.0,12,0.546396654375833,69.99600000000001,1.0832760785946065,4
1589.41431,1.0,118.79,118.79,0.0,2176.940929,0.416667,0.416667,0.0,0.166667,5,5,4000.0,349.53025,487.369259,0.0,12,0.39725426393401647,19.798333333333336,0.21977307912929936,4
1106.557102,1.0,1342.86,1149.91,192.95,3249.314496,0.333333,0.25,0.083333,0.25,4,13,6500.0,4421.574277,265.127884,0.0,12,0.17021336748192586,95.91857142857143,3.9921862891002435,1
